,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration_old,draw_duration_new,trial_duration,mean_intensity,bounding_box,filename
435,cdm_run_v41537733461054,1,square,age8,1537733588225.0,2018-09-23T20:13:08.225Z,1,0.0,0.147,7.466,0.01391875,"(115, 282, 128, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age8_cdm_run_v41537733461054_square.png
436,cdm_run_v41537733461054,2,shape,age8,1537733602583.0,2018-09-23T20:13:22.583Z,1,0.0,5.972,9.433,0.03230625,"(32, 380, 91, 258)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age8_cdm_run_v41537733461054_shape.png
437,cdm_run_v41537734215189,2,shape,age2,1537734694115.0,2018-09-23T20:31:34.115Z,12,5.899,5.965,13.094,0.05556875,"(24, 396, 152, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41537734215189_shape.png
438,cdm_run_v41537734852750,2,shape,age2,1537734945928.0,2018-09-23T20:35:45.928Z,9,2.433,2.56,7.868,0.01893125,"(133, 284, 64, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41537734852750_shape.png
439,cdm_run_v41537734992994,1,square,age3,1537735153006.0,2018-09-23T20:39:13.006Z,1,0.0,5.432,11.884,0.01888125,"(101, 295, 101, 298)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41537734992994_square.png
440,cdm_run_v41537734992994,2,shape,age3,1537735174307.0,2018-09-23T20:39:34.307Z,1,0.0,10.824,16.335,0.02864375,"(24, 375, 72, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41537734992994_shape.png
441,cdm_run_v41537735342362,1,square,age9,1537735391313.0,2018-09-23T20:43:11.313Z,1,0.0,8.337,10.843,0.0156125,"(109, 292, 112, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age9_cdm_run_v41537735342362_square.png
442,cdm_run_v41537735342362,2,shape,age9,1537735412483.0,2018-09-23T20:43:32.483Z,1,0.0,0.185,16.22,0.0048625,"(264, 338, 77, 239)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age9_cdm_run_v41537735342362_shape.png
443,cdm_run_v41537735414401,1,square,age9,1537735457004.0,2018-09-23T20:44:17.004Z,1,0.0,8.635,10.875,0.01670625,"(112, 287, 112, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age9_cdm_run_v41537735414401_square.png
444,cdm_run_v41537735414401,2,shape,age9,1537735482208.0,2018-09-23T20:44:42.208Z,1,0.0,16.358,20.3,0.03124375,"(8, 356, 72, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age9_cdm_run_v41537735414401_shape.png
445,cdm_run_v41537736531689,1,square,age7,1537736687543.0,2018-09-23T21:04:47.543Z,1,0.0,14.499,17.293,0.03235,"(91, 292, 109, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age7_cdm_run_v41537736531689_square.png
446,cdm_run_v41537736531689,2,shape,age7,1537736711443.0,2018-09-23T21:05:11.443Z,1,0.0,12.578,18.475,0.02829375,"(19, 367, 77, 266)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age7_cdm_run_v41537736531689_shape.png
447,cdm_run_v41537736893570,1,square,age3,1537737141800.0,2018-09-23T21:12:21.800Z,10,9.927,10.018,14.27,0.03506875,"(104, 298, 0, 308)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41537736893570_square.png
448,cdm_run_v41537737326038,1,square,age2,1537737527920.0,2018-09-23T21:18:47.920Z,17,17.534,20.739,23.898,0.07803125,"(0, 322, 72, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41537737326038_square.png
449,cdm_run_v41537737580186,1,square,age5,1537737626621.0,2018-09-23T21:20:26.621Z,1,0.0,1.956,6.219,0.00464375,"(93, 223, 165, 242)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age5_cdm_run_v41537737580186_square.png
450,cdm_run_v41537737580186,2,shape,age5,1537737655406.0,2018-09-23T21:20:55.406Z,43,28.673,29.153,23.889,0.22975,"(0, 351, 3, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age5_cdm_run_v41537737580186_shape.png
451,cdm_run_v41537737700861,1,square,age2,1537737741087.0,2018-09-23T21:22:21.087Z,4,2.73,3.026,7.044,0.03051875,"(120, 306, 101, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41537737700861_square.png
452,cdm_run_v41537737700861,2,shape,age2,1537737751944.0,2018-09-23T21:22:31.944Z,4,3.737,3.781,5.924,0.04761875,"(99, 399, 77, 343)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41537737700861_shape.png
453,cdm_run_v41537738927502,1,square,age3,1537739064732.0,2018-09-23T21:44:24.732Z,3,8.31,11.91,18.259,0.02600625,"(107, 282, 107, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41537738927502_square.png
454,cdm_run_v41537738927502,2,shape,age3,1537739089444.0,2018-09-23T21:44:49.444Z,11,10.834,11.615,19.813,0.02461875,"(24, 356, 72, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41537738927502_shape.png
455,cdm_run_v41537740497096,1,square,age9,1537741044880.0,2018-09-23T22:17:24.880Z,10,6.917,6.933,11.263,0.0932125,"(51, 314, 85, 335)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age9_cdm_run_v41537740497096_square.png
456,cdm_run_v41537740497096,2,shape,age9,1537741070120.0,2018-09-23T22:17:50.120Z,36,13.091,14.649,20.286,0.0988,"(0, 399, 53, 308)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age9_cdm_run_v41537740497096_shape.png
457,cdm_run_v41537741534274,1,square,age5,1537742181696.0,2018-09-23T22:36:21.696Z,10,2.385,2.785,3.745,0.01013125,"(264, 396, 19, 314)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age5_cdm_run_v41537741534274_square.png
458,cdm_run_v41537741534274,2,shape,age5,1537742191570.0,2018-09-23T22:36:31.570Z,3,9.72,10.002,4.991,0.01031875,"(176, 298, 43, 319)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age5_cdm_run_v41537741534274_shape.png
459,cdm_run_v41537742344775,2,shape,age10,1537742413810.0,2018-09-23T22:40:13.810Z,1,0.0,0.935,4.384,0.0042875,"(40, 186, 200, 242)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age10_cdm_run_v41537742344775_shape.png
460,cdm_run_v41537742416403,1,square,age10,1537742448745.0,2018-09-23T22:40:48.745Z,1,0.0,1.119,6.754,0.00329375,"(112, 282, 120, 130)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age10_cdm_run_v41537742416403_square.png
461,cdm_run_v41537742416403,2,shape,age10,1537742467709.0,2018-09-23T22:41:07.709Z,6,7.341,7.412,14.08,0.02799375,"(19, 359, 77, 282)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age10_cdm_run_v41537742416403_shape.png
462,cdm_run_v41537742836156,1,square,age3,1537743546124.0,2018-09-23T22:59:06.124Z,3,9.118,12.305,15.437,0.0182875,"(99, 298, 109, 300)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41537742836156_square.png
463,cdm_run_v41537743552683,2,shape,age3,1537743627918.0,2018-09-23T23:00:27.918Z,4,24.092,24.188,27.706,0.04038125,"(16, 362, 75, 391)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41537743552683_shape.png
464,cdm_run_v41538841601271,1,square,age2,1538847476711.0,2018-10-06T17:37:56.711Z,1,0.0,1.872,6.233,0.01695625,"(93, 295, 112, 298)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538841601271_square.png
465,cdm_run_v41538841601271,2,shape,age2,1538847496577.0,2018-10-06T17:38:16.577Z,3,4.662,5.393,14.961,0.0263875,"(5, 394, 64, 258)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41538841601271_shape.png
466,cdm_run_v41538847806009,1,square,age4,1538848117752.0,2018-10-06T17:48:37.752Z,1,0.0,7.058,11.8,0.02284375,"(96, 295, 107, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538847806009_square.png
467,cdm_run_v41538847806009,2,shape,age4,1538848140004.0,2018-10-06T17:49:00.004Z,1,0.0,11.225,17.341,0.0294625,"(27, 372, 80, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538847806009_shape.png
468,cdm_run_v41538848525452,1,square,age2,1538848732031.0,2018-10-06T17:58:52.031Z,1,0.0,2.37,7.231,0.01706875,"(101, 279, 101, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538848525452_square.png
469,cdm_run_v41538850179221,1,square,age3,1538850445538.0,2018-10-06T18:27:25.538Z,2,2.627,3.605,8.865,0.01594375,"(83, 298, 115, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538850179221_square.png
470,cdm_run_v41538850179221,2,shape,age3,1538850462875.0,2018-10-06T18:27:42.875Z,9,8.858,8.972,12.413,0.0269125,"(45, 367, 67, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538850179221_shape.png
471,cdm_run_v41538850484194,1,square,age3,1538850524503.0,2018-10-06T18:28:44.503Z,3,7.183,14.267,17.079,0.0254375,"(99, 348, 109, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538850484194_square.png
472,cdm_run_v41538850484194,2,shape,age3,1538850558804.0,2018-10-06T18:29:18.803Z,7,17.058,18.102,29.384,0.06129375,"(19, 391, 59, 284)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538850484194_shape.png
473,cdm_run_v41538851068620,1,square,age5,1538851176930.0,2018-10-06T18:39:36.930Z,1,0.0,2.86,5.888,0.021975,"(96, 308, 104, 314)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age5_cdm_run_v41538851068620_square.png
474,cdm_run_v41538851068620,2,shape,age5,1538851191059.0,2018-10-06T18:39:51.059Z,1,0.0,6.9,9.208,0.03418125,"(27, 378, 51, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age5_cdm_run_v41538851068620_shape.png
475,cdm_run_v41538852321763,1,square,age4,1538852742374.0,2018-10-06T19:05:42.374Z,1,0.0,8.043,17.061,0.01915625,"(107, 290, 96, 306)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538852321763_square.png
476,cdm_run_v41538852321763,2,shape,age4,1538852763450.0,2018-10-06T19:06:03.450Z,1,0.0,12.537,16.149,0.03051875,"(19, 372, 69, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538852321763_shape.png
477,cdm_run_v41538852792832,1,square,age4,1538852827352.0,2018-10-06T19:07:07.352Z,1,0.0,7.427,10.415,0.019525,"(96, 292, 112, 295)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538852792832_square.png
478,cdm_run_v41538852792832,2,shape,age4,1538852845241.0,2018-10-06T19:07:25.241Z,1,0.0,10.681,12.949,0.0316125,"(19, 362, 75, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538852792832_shape.png
479,cdm_run_v41538854044619,1,square,age6,1538854845789.0,2018-10-06T19:40:45.789Z,1,0.0,4.724,6.566,0.017375,"(107, 282, 115, 308)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age6_cdm_run_v41538854044619_square.png
480,cdm_run_v41538854044619,2,shape,age6,1538854864858.0,2018-10-06T19:41:04.857Z,1,0.0,11.375,14.115,0.0305625,"(5, 364, 72, 263)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age6_cdm_run_v41538854044619_shape.png
481,cdm_run_v41538855434078,1,square,age2,1538855862537.0,2018-10-06T19:57:42.537Z,2,1.227,1.735,3.698,0.04014375,"(75, 330, 69, 295)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538855434078_square.png
482,cdm_run_v41538855434078,2,shape,age2,1538855873047.0,2018-10-06T19:57:53.047Z,2,2.196,3.545,5.6,0.0682625,"(91, 375, 27, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41538855434078_shape.png
483,cdm_run_v41538857640316,1,square,age4,1538858229965.0,2018-10-06T20:37:09.965Z,2,1.073,12.269,21.746,0.02013125,"(109, 290, 112, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538857640316_square.png
484,cdm_run_v41538857640316,2,shape,age4,1538858253812.0,2018-10-06T20:37:33.812Z,1,0.0,15.212,18.882,0.02868125,"(21, 372, 77, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538857640316_shape.png
485,cdm_run_v41538858546240,1,square,age3,1538859505113.0,2018-10-06T20:58:25.113Z,6,9.507,10.065,17.216,0.03701875,"(29, 370, 61, 396)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538858546240_square.png
486,cdm_run_v41538858546240,2,shape,age3,1538859525256.0,2018-10-06T20:58:45.256Z,4,9.163,11.679,15.218,0.03165625,"(5, 367, 163, 364)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538858546240_shape.png
487,cdm_run_v41538859634008,1,square,age3,1538859698596.0,2018-10-06T21:01:38.596Z,1,0.0,5.266,17.358,0.01985625,"(109, 292, 101, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538859634008_square.png
488,cdm_run_v41538859634008,2,shape,age3,1538859733681.0,2018-10-06T21:02:13.681Z,13,23.556,25.4,30.156,0.0268875,"(29, 228, 83, 228)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538859634008_shape.png
489,cdm_run_v41538860600322,1,square,age3,1538861087307.0,2018-10-06T21:24:47.307Z,42,20.346,20.365,30.083,0.14893125,"(96, 378, 11, 378)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538860600322_square.png
490,cdm_run_v41538861092096,1,square,age3,1538861143318.0,2018-10-06T21:25:43.318Z,32,17.268,17.289,23.62,0.13480625,"(85, 322, 93, 303)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538861092096_square.png
491,cdm_run_v41538861092096,2,shape,age3,1538861177918.0,2018-10-06T21:26:17.917Z,14,14.746,25.899,29.697,0.08525,"(19, 356, 3, 258)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538861092096_shape.png
492,cdm_run_v41538861393569,1,square,age4,1538861695996.0,2018-10-06T21:34:55.996Z,1,0.0,5.954,10.197,0.019425,"(91, 287, 107, 298)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538861393569_square.png
493,cdm_run_v41538861393569,2,shape,age4,1538861716302.0,2018-10-06T21:35:16.302Z,2,0.885,0.913,15.393,0.0325375,"(24, 367, 75, 348)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538861393569_shape.png
494,cdm_run_v41538861966882,1,square,age3,1538862013305.0,2018-10-06T21:40:13.305Z,1,0.0,3.476,9.934,0.022075,"(59, 284, 104, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538861966882_square.png
495,cdm_run_v41538862238756,1,square,age7,1538862644193.0,2018-10-06T21:50:44.193Z,1,0.0,10.729,15.587,0.01779375,"(107, 292, 112, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age7_cdm_run_v41538862238756_square.png
496,cdm_run_v41538862238756,2,shape,age7,1538862661437.0,2018-10-06T21:51:01.437Z,1,0.0,9.619,12.341,0.0309625,"(13, 370, 77, 268)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age7_cdm_run_v41538862238756_shape.png
497,cdm_run_v41538865666328,1,square,age4,1538865951689.0,2018-10-06T22:45:51.689Z,3,4.461,5.103,8.38,0.03418125,"(107, 359, 99, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538865666328_square.png
498,cdm_run_v41538865666328,2,shape,age4,1538865971232.0,2018-10-06T22:46:11.232Z,5,5.327,11.348,14.572,0.04971875,"(19, 343, 51, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538865666328_shape.png
499,cdm_run_v41538866076936,1,square,age2,1538866126302.0,2018-10-06T22:48:46.302Z,1,0.0,3.371,8.943,0.02045625,"(107, 300, 109, 316)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538866076936_square.png
500,cdm_run_v41538866076936,2,shape,age2,1538866139899.0,2018-10-06T22:48:59.899Z,5,4.085,4.989,8.676,0.0295,"(51, 378, 75, 228)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41538866076936_shape.png
501,cdm_run_v41538866883585,1,square,age8,1538867112286.0,2018-10-06T23:05:12.286Z,1,0.0,18.465,25.123,0.018675,"(112, 292, 115, 290)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age8_cdm_run_v41538866883585_square.png
502,cdm_run_v41538866883585,2,shape,age8,1538867136291.0,2018-10-06T23:05:36.291Z,1,0.0,16.293,19.063,0.02965,"(21, 367, 83, 263)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age8_cdm_run_v41538866883585_shape.png
503,cdm_run_v41538867264244,1,square,age8,1538867314458.0,2018-10-06T23:08:34.458Z,1,0.0,5.724,9.544,0.01633125,"(109, 292, 112, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age8_cdm_run_v41538867264244_square.png
504,cdm_run_v41538867264244,2,shape,age8,1538867331272.0,2018-10-06T23:08:51.272Z,1,0.0,9.772,11.922,0.02676875,"(29, 356, 77, 276)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age8_cdm_run_v41538867264244_shape.png
505,cdm_run_v41538868583918,1,square,age2,1538869582134.0,2018-10-06T23:46:22.134Z,1,0.0,0.927,3.213,0.02129375,"(83, 308, 75, 332)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538868583918_square.png
506,cdm_run_v41538868583918,2,shape,age2,1538869590072.0,2018-10-06T23:46:30.072Z,1,0.0,0.258,3.031,0.0030875,"(35, 122, 85, 162)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41538868583918_shape.png
507,cdm_run_v41538869622774,1,square,age2,1538869660469.0,2018-10-06T23:47:40.469Z,5,5.249,5.723,7.203,0.057925,"(51, 218, 32, 399)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age2_cdm_run_v41538869622774_square.png
508,cdm_run_v41538869622774,2,shape,age2,1538869671514.0,2018-10-06T23:47:51.514Z,2,0.177,2.661,6.124,0.046425,"(0, 399, 0, 372)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age2_cdm_run_v41538869622774_shape.png
509,cdm_run_v41538869771235,1,square,age9,1538869814868.0,2018-10-06T23:50:14.867Z,1,0.0,5.786,7.664,0.06136875,"(77, 338, 59, 354)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age9_cdm_run_v41538869771235_square.png
510,cdm_run_v41538939341308,1,square,age4,1538939411941.0,2018-10-07T19:10:11.941Z,4,5.926,7.684,15.639,0.029375,"(24, 399, 40, 303)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age4_cdm_run_v41538939341308_square.png
511,cdm_run_v41538939341308,2,shape,age4,1538939428792.0,2018-10-07T19:10:28.791Z,5,5.73,8.826,11.937,0.0251,"(59, 362, 69, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age4_cdm_run_v41538939341308_shape.png
512,cdm_run_v41538939679021,1,square,age5,1538940410842.0,2018-10-07T19:26:50.842Z,1,0.0,10.61,15.644,0.0171875,"(109, 287, 109, 287)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age5_cdm_run_v41538939679021_square.png
513,cdm_run_v41538939679021,2,shape,age5,1538940432560.0,2018-10-07T19:27:12.560Z,2,12.233,15.08,16.818,0.0320375,"(5, 359, 72, 263)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age5_cdm_run_v41538939679021_shape.png
514,cdm_run_v41538940667434,1,square,age3,1538940749819.0,2018-10-07T19:32:29.819Z,1,0.0,10.444,13.192,0.0183375,"(107, 290, 112, 292)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538940667434_square.png
515,cdm_run_v41538940667434,2,shape,age3,1538940775950.0,2018-10-07T19:32:55.950Z,1,0.0,15.937,21.212,0.02991875,"(35, 367, 77, 266)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538940667434_shape.png
516,cdm_run_v41538940921232,1,square,age3,1538940994747.0,2018-10-07T19:36:34.747Z,2,3.25,5.756,12.757,0.0237,"(16, 399, 53, 319)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538940921232_square.png
517,cdm_run_v41538940921232,2,shape,age3,1538941025643.0,2018-10-07T19:37:05.643Z,11,11.936,11.963,26.009,0.026125,"(32, 399, 99, 247)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538940921232_shape.png
518,cdm_run_v41538941180939,1,square,age3,1538941216026.0,2018-10-07T19:40:16.026Z,3,2.16,2.298,7.76,0.0115625,"(107, 255, 109, 242)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538941180939_square.png
519,cdm_run_v41538941180939,2,shape,age3,1538941238246.0,2018-10-07T19:40:38.246Z,7,9.74,9.818,17.286,0.05025625,"(67, 399, 0, 271)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538941180939_shape.png
520,cdm_run_v41538941313110,1,square,age3,1538941342230.0,2018-10-07T19:42:22.230Z,24,2.805,2.85,5.87,0.07815625,"(0, 364, 8, 338)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538941313110_square.png
521,cdm_run_v41538941313110,2,shape,age3,1538941370391.0,2018-10-07T19:42:50.391Z,8,12.179,13.663,23.231,0.0265375,"(53, 340, 117, 260)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538941313110_shape.png
522,cdm_run_v41538941530228,2,shape,age3,1538941701774.0,2018-10-07T19:48:21.774Z,6,7.801,7.875,16.076,0.03501875,"(13, 388, 88, 274)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/shape/age3_cdm_run_v41538941530228_shape.png
523,cdm_run_v41538942072254,1,square,age3,1538942253387.0,2018-10-07T19:57:33.387Z,1,0.0,6.285,12.592,0.02329375,"(104, 306, 21, 316)",/Users/zixianchai/Desktop/kk/kiddraw/analysis/museumstation/preprocessing/sketches_cdm_run_v4/square/age3_cdm_run_v41538942072254_square.png
