,session_id,trial_num,category,age,submit_time,submit_date,num_strokes,draw_duration_old,draw_duration_new,trial_duration,mean_intensity,bounding_box,filename
637,cdm_run_v41536949244772,3,this square,age2,1536949347831.0,2018-09-14T18:22:27.831Z,1,0.0,0.31,1.131,0.00025,"(389, 399, 168, 172)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41536949244772_this square.png
638,cdm_run_v41536949350182,3,this square,age2,1536949547683.0,2018-09-14T18:25:47.683Z,1,0.0,0.206,0.69,0.001275,"(280, 322, 136, 151)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41536949350182_this square.png
639,cdm_run_v41536949592675,3,this square,age2,1536949668371.0,2018-09-14T18:27:48.371Z,4,3.586,4.01,15.918,0.01548125,"(101, 295, 101, 295)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41536949592675_this square.png
640,cdm_run_v41536951242432,3,this square,age8,1536952257669.0,2018-09-14T19:10:57.669Z,1,0.0,5.076,12.072,0.03655625,"(29, 364, 16, 346)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age8_cdm_run_v41536951242432_this square.png
641,cdm_run_v41536954292696,3,this square,age3,1536954495993.0,2018-09-14T19:48:15.993Z,9,12.819,12.892,30.174,0.03774375,"(16, 314, 141, 370)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41536954292696_this square.png
642,cdm_run_v41536955068960,3,this square,age2,1536955338976.0,2018-09-14T20:02:18.976Z,4,6.045,6.071,10.674,0.0177375,"(112, 287, 123, 314)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41536955068960_this square.png
643,cdm_run_v41536957678876,3,this square,age4,1536957979945.0,2018-09-14T20:46:19.945Z,1,0.0,6.756,20.956,0.01929375,"(40, 239, 107, 316)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41536957678876_this square.png
644,cdm_run_v41536958235730,3,this square,age2,1536958339965.0,2018-09-14T20:52:19.965Z,2,0.413,0.632,1.883,0.00091875,"(272, 399, 235, 271)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41536958235730_this square.png
645,cdm_run_v41536958360927,3,this square,age4,1536958480618.0,2018-09-14T20:54:40.618Z,6,12.215,12.437,15.647,0.045875,"(8, 399, 16, 359)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41536958360927_this square.png
646,cdm_run_v41536958856674,3,this square,age3,1536959147020.0,2018-09-14T21:05:47.020Z,1,0.0,2.807,9.597,0.01873125,"(77, 335, 136, 298)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41536958856674_this square.png
647,cdm_run_v41537027199582,3,this square,age2,1537033371016.0,2018-09-15T17:42:51.016Z,1,0.0,2.049,6.713,0.0088625,"(187, 287, 160, 252)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537027199582_this square.png
648,cdm_run_v41537034436644,3,this square,age6,1537034826309.0,2018-09-15T18:07:06.309Z,1,0.0,1.506,11.948,0.020325,"(88, 295, 107, 306)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537034436644_this square.png
649,cdm_run_v41537035599445,3,this square,age4,1537035902109.0,2018-09-15T18:25:02.109Z,3,6.486,9.478,14.157,0.02043125,"(133, 354, 72, 252)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537035599445_this square.png
650,cdm_run_v41537035936969,3,this square,age4,1537036019245.0,2018-09-15T18:26:59.245Z,3,5.912,9.61,12.92,0.0175125,"(104, 330, 155, 314)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537035936969_this square.png
651,cdm_run_v41537036418382,3,this square,age2,1537036786359.0,2018-09-15T18:39:46.359Z,3,5.77,11.148,15.967,0.039775,"(61, 399, 19, 316)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537036418382_this square.png
652,cdm_run_v41537037750143,3,this square,age2,1537037879074.0,2018-09-15T18:57:59.074Z,2,1.874,2.339,5.138,0.01821875,"(80, 263, 115, 287)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537037750143_this square.png
653,cdm_run_v41537038047213,3,this square,age2,1537038301470.0,2018-09-15T19:05:01.470Z,2,1.192,7.618,17.525,0.0319125,"(184, 319, 157, 359)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537038047213_this square.png
654,cdm_run_v41537040494526,3,this square,age5,1537040720807.0,2018-09-15T19:45:20.807Z,1,0.0,2.616,5.367,0.02379375,"(93, 324, 93, 338)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537040494526_this square.png
655,cdm_run_v41537041247018,3,this square,age3,1537041457805.0,2018-09-15T19:57:37.805Z,10,23.572,24.315,31.144,0.3909125,"(0, 399, 0, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537041247018_this square.png
656,cdm_run_v41537041579854,3,this square,age6,1537041641123.0,2018-09-15T20:00:41.123Z,1,0.0,3.338,4.705,0.01564375,"(107, 271, 104, 242)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537041579854_this square.png
657,cdm_run_v41537041776487,3,this square,age3,1537041867004.0,2018-09-15T20:04:27.004Z,4,2.436,2.452,7.175,0.1284,"(0, 399, 75, 386)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537041776487_this square.png
658,cdm_run_v41537043231312,3,this square,age3,1537043290700.0,2018-09-15T20:28:10.700Z,2,0.444,0.487,9.543,0.0312375,"(104, 274, 152, 284)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537043231312_this square.png
659,cdm_run_v41537048311775,3,this square,age3,1537048485245.0,2018-09-15T21:54:45.245Z,6,0.894,0.923,9.292,0.0678875,"(0, 399, 0, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537048311775_this square.png
660,cdm_run_v41537049100287,3,this square,age5,1537049193729.0,2018-09-15T22:06:33.729Z,2,1.626,2.844,13.017,0.01908125,"(93, 306, 112, 308)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537049100287_this square.png
661,cdm_run_v41537049634799,3,this square,age2,1537050026004.0,2018-09-15T22:20:26.004Z,6,14.185,15.976,9.664,0.04024375,"(13, 399, 139, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537049634799_this square.png
662,cdm_run_v41537050227784,3,this square,age7,1537050594596.0,2018-09-15T22:29:54.596Z,3,3.444,4.427,8.958,0.026625,"(67, 356, 99, 370)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537050227784_this square.png
663,cdm_run_v41537050795705,3,this square,age7,1537050854082.0,2018-09-15T22:34:14.082Z,1,0.0,1.883,3.957,0.0190625,"(125, 308, 91, 282)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537050795705_this square.png
664,cdm_run_v41537051332236,3,this square,age7,1537051487657.0,2018-09-15T22:44:47.657Z,2,0.204,0.246,6.958,0.01810625,"(85, 324, 77, 282)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537051332236_this square.png
665,cdm_run_v41537051858053,3,this square,age2,1537052082472.0,2018-09-15T22:54:42.472Z,4,1.915,3.919,7.971,0.0221,"(77, 306, 59, 295)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537051858053_this square.png
666,cdm_run_v41537052274067,3,this square,age2,1537052349923.0,2018-09-15T22:59:09.923Z,9,5.331,5.511,6.879,0.11776875,"(0, 399, 24, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537052274067_this square.png
667,cdm_run_v41537052413404,3,this square,age7,1537052668355.0,2018-09-15T23:04:28.355Z,2,7.282,7.34,11.542,0.0228,"(67, 287, 83, 303)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537052413404_this square.png
668,cdm_run_v41537053860221,3,this square,age5,1537053920178.0,2018-09-15T23:25:20.178Z,1,0.0,0.335,4.938,0.0179,"(125, 311, 107, 287)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537053860221_this square.png
669,cdm_run_v41537054877391,3,this square,age2,1537055175186.0,2018-09-15T23:46:15.186Z,1,0.0,7.973,11.639,0.033525,"(243, 399, 64, 391)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537054877391_this square.png
670,cdm_run_v41537113599724,3,this square,age2,1537124648850.0,2018-09-16T19:04:08.850Z,1,0.0,3.668,2.924,0.0,,/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537113599724_this square.png
671,cdm_run_v41537126055817,3,this square,age2,1537126387029.0,2018-09-16T19:33:07.029Z,4,10.094,10.733,5.197,0.0155875,"(109, 287, 112, 282)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537126055817_this square.png
672,cdm_run_v41537128544722,3,this square,age10,1537128642081.0,2018-09-16T20:10:42.081Z,1,0.0,3.794,6.374,0.01640625,"(112, 279, 112, 295)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537128544722_this square.png
673,cdm_run_v41537128879867,3,this square,age10,1537129022505.0,2018-09-16T20:17:02.505Z,1,0.0,2.326,4.899,0.01908125,"(147, 290, 83, 311)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537128879867_this square.png
674,cdm_run_v41537130184852,3,this square,age4,1537130467586.0,2018-09-16T20:41:07.586Z,6,2.049,5.142,13.785,0.0228625,"(80, 324, 72, 300)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537130184852_this square.png
675,cdm_run_v41537130524972,3,this square,age4,1537130608887.0,2018-09-16T20:43:28.887Z,3,6.652,8.071,11.416,0.0197375,"(115, 316, 88, 284)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537130524972_this square.png
676,cdm_run_v41537132863659,3,this square,age3,1537132992129.0,2018-09-16T21:23:12.129Z,3,3.527,7.06,16.535,0.05608125,"(104, 314, 139, 335)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537132863659_this square.png
677,cdm_run_v41537135964729,3,this square,age7,1537136540653.0,2018-09-16T22:22:20.653Z,1,0.0,4.588,8.86,0.0238625,"(101, 316, 91, 343)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537135964729_this square.png
678,cdm_run_v41537137428018,3,this square,age8,1537138365496.0,2018-09-16T22:52:45.496Z,4,1.631,3.601,7.206,0.02656875,"(93, 284, 141, 356)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age8_cdm_run_v41537137428018_this square.png
679,cdm_run_v41537140657758,3,this square,age7,1537140786976.0,2018-09-16T23:33:06.976Z,1,0.0,6.949,11.325,0.02224375,"(107, 308, 88, 316)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537140657758_this square.png
680,cdm_run_v41537140916863,3,this square,age7,1537141008578.0,2018-09-16T23:36:48.578Z,3,3.342,5.543,8.275,0.0204875,"(115, 298, 112, 308)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537140916863_this square.png
681,cdm_run_v41537295043794,3,this square,age2,1537295916959.0,2018-09-18T18:38:36.959Z,3,2.306,3.039,7.868,0.0171625,"(179, 399, 245, 338)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537295043794_this square.png
682,cdm_run_v41537296303157,3,this square,age2,1537296731271.0,2018-09-18T18:52:11.271Z,7,5.506,6.736,13.005,0.0575,"(21, 399, 51, 380)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537296303157_this square.png
683,cdm_run_v41537372800554,3,this square,age2,1537378142311.0,2018-09-19T17:29:02.311Z,1,0.0,4.324,9.919,0.02169375,"(51, 295, 59, 327)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537372800554_this square.png
684,cdm_run_v41537378306735,3,this square,age2,1537378868603.0,2018-09-19T17:41:08.603Z,1,0.0,6.483,3.783,0.0,,/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537378306735_this square.png
685,cdm_run_v41537380064062,3,this square,age4,1537380142395.0,2018-09-19T18:02:22.395Z,8,14.566,17.477,25.45,0.04728125,"(160, 399, 0, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537380064062_this square.png
686,cdm_run_v41537384859050,3,this square,age2,1537384919487.0,2018-09-19T19:21:59.487Z,1,0.0,2.184,8.642,0.049875,"(61, 338, 27, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537384859050_this square.png
687,cdm_run_v41537386231788,3,this square,age3,1537386451168.0,2018-09-19T19:47:31.168Z,7,5.867,6.011,15.96,0.01786875,"(69, 303, 136, 284)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537386231788_this square.png
688,cdm_run_v41537388576931,3,this square,age3,1537390192563.0,2018-09-19T20:49:52.563Z,3,8.749,12.536,30.258,0.0183,"(5, 399, 3, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537388576931_this square.png
689,cdm_run_v41537465816172,3,this square,age3,1537467888878.0,2018-09-20T18:24:48.878Z,2,5.141,6.477,13.732,0.0185,"(115, 274, 123, 351)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537465816172_this square.png
690,cdm_run_v41537555198755,3,this square,age5,1537555267832.0,2018-09-21T18:41:07.832Z,1,0.0,1.968,7.771,0.0,,/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537555198755_this square.png
691,cdm_run_v41537555666396,3,this square,age5,1537555876750.0,2018-09-21T18:51:16.750Z,2,2.513,3.436,12.325,0.025175,"(85, 327, 69, 324)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537555666396_this square.png
692,cdm_run_v41537556090670,3,this square,age5,1537556179225.0,2018-09-21T18:56:19.225Z,4,6.338,7.125,11.131,0.0172875,"(120, 287, 157, 338)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537556090670_this square.png
693,cdm_run_v41537556639445,3,this square,age7,1537557424508.0,2018-09-21T19:17:04.508Z,4,3.803,4.643,10.074,0.0227125,"(96, 311, 125, 340)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537556639445_this square.png
694,cdm_run_v41537557469449,3,this square,age7,1537557539583.0,2018-09-21T19:18:59.583Z,2,3.01,4.213,4.875,0.0253,"(173, 399, 133, 255)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537557469449_this square.png
695,cdm_run_v41537559058189,3,this square,age4,1537559138013.0,2018-09-21T19:45:38.013Z,1,0.0,4.129,13.16,0.021225,"(67, 338, 64, 236)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537559058189_this square.png
696,cdm_run_v41537561725074,3,this square,age4,1537561839509.0,2018-09-21T20:30:39.509Z,6,10.431,13.139,23.186,0.0349625,"(0, 399, 0, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537561725074_this square.png
697,cdm_run_v41537562088878,3,this square,age4,1537562205574.0,2018-09-21T20:36:45.574Z,9,13.989,14.396,30.13,0.04694375,"(0, 399, 3, 391)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537562088878_this square.png
698,cdm_run_v41537562543405,3,this square,age5,1537562674433.0,2018-09-21T20:44:34.433Z,1,0.0,3.98,30.145,0.0111125,"(152, 260, 131, 279)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537562543405_this square.png
699,cdm_run_v41537563131629,3,this square,age6,1537563558139.0,2018-09-21T20:59:18.139Z,1,0.0,3.468,8.099,0.019225,"(104, 295, 109, 303)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537563131629_this square.png
700,cdm_run_v41537566009464,3,this square,age4,1537566119286.0,2018-09-21T21:41:59.286Z,2,1.482,5.602,10.726,0.018425,"(48, 276, 152, 303)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537566009464_this square.png
701,cdm_run_v41537566219317,3,this square,age4,1537566346710.0,2018-09-21T21:45:46.710Z,1,0.0,3.489,6.45,0.0164,"(149, 324, 117, 298)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537566219317_this square.png
702,cdm_run_v41537571112129,3,this square,age7,1537571791268.0,2018-09-21T23:16:31.268Z,1,0.0,3.563,6.542,0.02269375,"(93, 316, 80, 335)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age7_cdm_run_v41537571112129_this square.png
703,cdm_run_v41537572010819,3,this square,age10,1537572906940.0,2018-09-21T23:35:06.940Z,1,0.0,2.588,6.131,0.0224,"(91, 311, 99, 311)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537572010819_this square.png
704,cdm_run_v41537573336638,3,this square,age10,1537574709504.0,2018-09-22T00:05:09.504Z,4,7.236,10.579,13.147,0.0449875,"(37, 290, 120, 362)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537573336638_this square.png
705,cdm_run_v41537574868212,3,this square,age10,1537576290177.0,2018-09-22T00:31:30.177Z,1,0.0,3.608,7.393,0.02025625,"(99, 306, 117, 298)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537574868212_this square.png
706,cdm_run_v41537577663996,3,this square,age4,1537577959092.0,2018-09-22T00:59:19.092Z,1,0.0,4.426,12.383,0.014875,"(104, 255, 91, 250)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537577663996_this square.png
707,cdm_run_v41537641336880,3,this square,age3,1537641554298.0,2018-09-22T18:39:14.298Z,5,5.144,6.809,12.656,0.17273125,"(0, 399, 0, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537641336880_this square.png
708,cdm_run_v41537641718492,3,this square,age6,1537641811561.0,2018-09-22T18:43:31.561Z,5,18.256,20.764,16.003,0.007125,"(187, 247, 139, 231)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537641718492_this square.png
709,cdm_run_v41537642142627,3,this square,age3,1537642235961.0,2018-09-22T18:50:35.961Z,1,0.0,2.342,8.899,0.00785625,"(163, 247, 131, 218)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537642142627_this square.png
710,cdm_run_v41537643264091,3,this square,age3,1537643441270.0,2018-09-22T19:10:41.270Z,1,0.0,0.073,9.245,0.03385625,"(13, 356, 125, 332)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537643264091_this square.png
711,cdm_run_v41537645025698,3,this square,age3,1537645736882.0,2018-09-22T19:48:56.881Z,15,6.622,6.954,16.3,0.07180625,"(45, 356, 88, 314)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537645025698_this square.png
712,cdm_run_v41537645929566,3,this square,age3,1537646545418.0,2018-09-22T20:02:25.418Z,1,0.0,1.59,4.879,0.03638125,"(72, 399, 40, 399)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537645929566_this square.png
713,cdm_run_v41537646708990,3,this square,age3,1537646786920.0,2018-09-22T20:06:26.920Z,4,2.411,2.568,5.549,0.01663125,"(179, 367, 149, 335)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537646708990_this square.png
714,cdm_run_v41537647376420,3,this square,age4,1537648035840.0,2018-09-22T20:27:15.840Z,1,0.0,6.289,13.883,0.02033125,"(83, 303, 80, 295)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537647376420_this square.png
715,cdm_run_v41537648285719,3,this square,age4,1537648400744.0,2018-09-22T20:33:20.744Z,3,7.994,13.767,24.799,0.03411875,"(24, 308, 61, 279)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537648285719_this square.png
716,cdm_run_v41537649176410,3,this square,age10,1537649521439.0,2018-09-22T20:52:01.439Z,3,4.219,5.192,7.814,0.018525,"(101, 290, 139, 332)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537649176410_this square.png
717,cdm_run_v41537649559247,3,this square,age10,1537649658566.0,2018-09-22T20:54:18.566Z,1,0.0,3.936,8.438,0.01651875,"(128, 279, 123, 290)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age10_cdm_run_v41537649559247_this square.png
718,cdm_run_v41537650084205,3,this square,age5,1537650431373.0,2018-09-22T21:07:11.373Z,1,0.0,1.958,15.58,0.0088625,"(88, 258, 115, 252)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537650084205_this square.png
719,cdm_run_v41537650464349,3,this square,age5,1537650555285.0,2018-09-22T21:09:15.285Z,1,0.0,3.125,6.429,0.01449375,"(107, 282, 187, 284)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537650464349_this square.png
720,cdm_run_v41537650698939,3,this square,age5,1537650753326.0,2018-09-22T21:12:33.326Z,2,0.061,0.788,4.504,0.0007625,"(104, 180, 237, 258)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age5_cdm_run_v41537650698939_this square.png
721,cdm_run_v41537651046290,3,this square,age6,1537651236541.0,2018-09-22T21:20:36.541Z,1,0.0,5.265,9.446,0.02558125,"(75, 311, 107, 370)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537651046290_this square.png
722,cdm_run_v41537651409997,3,this square,age4,1537651535374.0,2018-09-22T21:25:35.374Z,1,0.0,7.685,13.412,0.0178875,"(93, 298, 112, 266)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537651409997_this square.png
723,cdm_run_v41537651795309,3,this square,age3,1537652246605.0,2018-09-22T21:37:26.605Z,3,2.696,7.077,12.716,0.06146875,"(13, 399, 0, 375)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age3_cdm_run_v41537651795309_this square.png
724,cdm_run_v41537652471568,3,this square,age6,1537652713775.0,2018-09-22T21:45:13.775Z,1,0.0,6.429,9.374,0.02478125,"(107, 327, 27, 292)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age6_cdm_run_v41537652471568_this square.png
725,cdm_run_v41537652821877,3,this square,age4,1537654158941.0,2018-09-22T22:09:18.941Z,27,3.777,3.884,5.756,0.03595,"(0, 399, 11, 276)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537652821877_this square.png
726,cdm_run_v41537654252223,3,this square,age2,1537654309674.0,2018-09-22T22:11:49.674Z,1,0.0,2.027,3.756,0.0167875,"(104, 284, 96, 300)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age2_cdm_run_v41537654252223_this square.png
727,cdm_run_v41537656055974,3,this square,age4,1537656157363.0,2018-09-22T22:42:37.363Z,1,0.0,6.516,12.833,0.01508125,"(117, 252, 181, 332)",/Users/zixianchai/Desktop/compositionality/shapedraw/analysis/tracing/tracing_cdm_run_v4/this square/age4_cdm_run_v41537656055974_this square.png
